ID,TITULO,INFOS,VALOR,LOCAL,DATA_ANUNCIO,LINK,DATA_COLETA_METADADOS,DATA_COLETA_COMPLETA,UF,Ano
1027634379,Chevrolet s10 2022 2.8 16v turbo diesel ltz cd 4x4 automÁtico,0 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 265.000,"Fortaleza, Guararapes - DDD 85","Ontem, 16:38",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-s10-2022-2-8-16v-turbo-diesel-ltz-cd-4x4-automatico-1027634379,2022-05-04,,ce,
1027634281,FOX XTREME ESTADO DE 0 KM,17.610 km  |  Câmbio: Manual  |  Flex  |  ,R$ 64.900,"Fortaleza, Tauape - DDD 85","Ontem, 16:38",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fox-xtreme-estado-de-0-km-1027634281,2022-05-04,,ce,
981722254,FIAT ARGO 1.0 FIREFLY FLEX DRIVE MANUAL,38.687 km  |  Câmbio: Manual  |  Flex  |  ,R$ 58.000,"Fortaleza, Edson Queiroz - DDD 85","Ontem, 16:38",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-1-0-firefly-flex-drive-manual-981722254,2022-05-04,,ce,
1027634084,Tucson mecânica 2010 impecável ,93.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 34.900,"Fortaleza, Panamericano - DDD 85","Ontem, 16:38",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tucson-mecanica-2010-impecavel-1027634084,2022-05-04,,ce,
967687635,Celta 2012,90.000 km  |  Flex  |  ,R$ 20.950,"Fortaleza, Demócrito Rocha - DDD 85","Ontem, 16:36",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-2012-967687635,2022-05-04,,ce,
1023735892,Onix Plus LTZ 1.0 Turbo *1 ano de garantia*,50.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 82.900,"Fortaleza, Parquelândia - DDD 85","Ontem, 16:36",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-plus-ltz-1-0-turbo-1-ano-de-garantia-1023735892,2022-05-04,,ce,
963281292,ONIX HATCH LT 1 ASPIRADO MANUAL 2022/2023,5 km  |  Câmbio: Manual  |  Flex  |  ,R$ 79.840,"Fortaleza, Aldeota - DDD 85","Ontem, 16:36",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-hatch-lt-1-aspirado-manual-2022-2023-963281292,2022-05-04,,ce,
1027633003,Strada Working Hard 1.4 2018/2018 Manual ,80.193 km  |  Câmbio: Manual  |  Flex  |  ,R$ 61.900,"Fortaleza, Messejana - DDD 85","Ontem, 16:35",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/strada-working-hard-1-4-2018-2018-manual-1027633003,2022-05-04,,ce,
1024016951,ONIX LT MECÂNICO EXTRA ESTADO DE ZERO,9.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 77.900,"Fortaleza, Tauape - DDD 85","Ontem, 16:34",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-mecanico-extra-estado-de-zero-1024016951,2022-05-04,,ce,
961431111,JEEP Renegade Sport 1.8 4x2 Flex 16V Aut.,96.068 km  |  Câmbio: Automático  |  Flex  |  ,R$ 82.900,"Fortaleza, Planalto Ayrton Senna - DDD 85","Ontem, 16:33",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-sport-1-8-4x2-flex-16v-aut-961431111,2022-05-04,,ce,
991374119,Chevrolet Prisma LT 1.4 2012,0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 28.900,"Fortaleza, Engenheiro Luciano Cavalcante - DDD 85","Ontem, 16:33",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-lt-1-4-2012-991374119,2022-05-04,,ce,
993971921,VW - VOLKSWAGEN SAVEIRO 1.6 Mi Total Flex 8V CE,121.370 km  |  Câmbio: Manual  |  Flex  |  ,R$ 47.900,"Fortaleza, Guararapes - DDD 85","Ontem, 16:33",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-volkswagen-saveiro-1-6-mi-total-flex-8v-ce-993971921,2022-05-04,,ce,
1027630957,Hyundai I30 1.6 AT 2012/2013 blindado ,76.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 59.900,"Fortaleza, Guararapes - DDD 85","Ontem, 16:31",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-i30-1-6-at-2012-2013-blindado-1027630957,2022-05-04,,ce,
1012657315,COROLLA 2018/2019 2.0 XEI 16V FLEX 4P AUTOMÁTICO,63.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 118.900,"Fortaleza, Salinas - DDD 85","Ontem, 16:30",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-2018-2019-2-0-xei-16v-flex-4p-automatico-1012657315,2022-05-04,,ce,
1027629832,Yaris XL 1.5 2018/2019 Manual ,31.837 km  |  Câmbio: Automático  |  Flex  |  ,R$ 82.900,"Fortaleza, Messejana - DDD 85","Ontem, 16:29",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/yaris-xl-1-5-2018-2019-manual-1027629832,2022-05-04,,ce,
1002384304,Toyota Hilux Sw4 2.8 SRX 4X4 7 LUGARES 16V TURBO INTERCOOLER DIESEL 4P AUTOMÁTICO,55.376 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 319.900,"Fortaleza, Guararapes - DDD 85","Ontem, 16:29",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-2-8-srx-4x4-7-lugares-16v-turbo-intercooler-diesel-4p-automatico-1002384304,2022-05-04,,ce,
1008728445,Uno Mille way 2012/2012 com IPVA e licenciamento 2022 pagos + placa Mercosul grátis,87.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 27.900,"Fortaleza, Demócrito Rocha - DDD 85","Ontem, 16:28",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-mille-way-2012-2012-com-ipva-e-licenciamento-2022-pagos-placa-mercosul-gratis-1008728445,2022-05-04,,ce,
1008127413,Toyota Corolla Cross 2.0 VVT-IE FLEX XRE DIRECT SHIFT,7.922 km  |  Câmbio: Automático  |  Flex  |  ,R$ 163.900,"Fortaleza, Guararapes - DDD 85","Ontem, 16:28",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-cross-2-0-vvt-ie-flex-xre-direct-shift-1008127413,2022-05-04,,ce,
1027628880,HULUX SRV 2013 SUPER CONSERVADA,226.148 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 149.900,"Fortaleza, Tauape - DDD 85","Ontem, 16:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hulux-srv-2013-super-conservada-1027628880,2022-05-04,,ce,
1027628741,Vendo Yaris Sd XL ,15.900 km  |  Câmbio: Automático  |  Flex  |  ,R$ 85.000,"Fortaleza, Engenheiro Luciano Cavalcante - DDD 85","Ontem, 16:27",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-yaris-sd-xl-1027628741,2022-05-04,,ce,
1027628360,Toyota Etios xs,184.639 km  |  Câmbio: Manual  |  Flex  |  ,R$ 34.000,"Fortaleza, Maraponga - DDD 85","Ontem, 16:26",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-etios-xs-1027628360,2022-05-04,,ce,
1024146437,"MUSTANG GT V8 2012/2012 RARIDADE com 24000 km rodados , oferta da semana !!",24.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 260.000,"Fortaleza, Centro - DDD 85","Ontem, 16:26",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mustang-gt-v8-2012-2012-raridade-com-24000-km-rodados-oferta-da-semana-1024146437,2022-05-04,,ce,
1010571312,HONDA FIT 2016/2016 1.5 EX 16V FLEX 4P AUTOMÁTICO,35.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 74.900,"Fortaleza, Guararapes - DDD 85","Ontem, 16:26",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-2016-2016-1-5-ex-16v-flex-4p-automatico-1010571312,2022-05-04,,ce,
1001249793,Fiat Toro Ranch 2.0 Turbo Diesel - 2020,55.214 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 166.000,"Juazeiro do Norte, Antônio Vieira - DDD 88","Ontem, 16:26",https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-ranch-2-0-turbo-diesel-2020-1001249793,2022-05-04,,ce,
991937515,Honda FIT LX 1.4 2010/2010,106.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 38.990,"Fortaleza, Fátima - DDD 85","Ontem, 16:26",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-1-4-2010-2010-991937515,2022-05-04,,ce,
1027627853,Ford Ka 2007 financio sem entrada,88.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 10.700,Aquiraz - DDD 85,"Ontem, 16:25",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-2007-financio-sem-entrada-1027627853,2022-05-04,,ce,
969030236,Chevrolet Prisma JOY 2019,62.244 km  |  Câmbio: Manual  |  Flex  |  ,R$ 54.990,"Fortaleza, Maraponga - DDD 85","Ontem, 16:25",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-prisma-joy-2019-969030236,2022-05-04,,ce,
1006010991,VOLKSWAGEN FOX 1.6 MSI RUN 8V FLEX 4P MANUAL,58.300 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.990,"Fortaleza, Fátima - DDD 85","Ontem, 16:25",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-fox-1-6-msi-run-8v-flex-4p-manual-1006010991,2022-05-04,,ce,
981566448,Ecosport SE 1.6 2014 REPASSE de 55mil por 40mil,118.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 40.000,"Fortaleza, Passaré - DDD 85","Ontem, 16:25",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-se-1-6-2014-repasse-de-55mil-por-40mil-981566448,2022-05-04,,ce,
1019383762,Golf,18.980 km  |  Câmbio: Automático  |  Flex  |  ,R$ 110.900,"Fortaleza, Aldeota - DDD 85","Ontem, 16:25",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/golf-1019383762,2022-05-04,,ce,
1027627436,Palio fire 2003   Com AR GELANDO 1.0 8 válvulas,135.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 11.500,"Fortaleza, Panamericano - DDD 85","Ontem, 16:24",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-fire-2003-com-ar-gelando-1-0-8-valvulas-1027627436,2022-05-04,,ce,
1027626435,Honda Fit LX 1.5 Aut 2017,57.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 73.900,"Fortaleza, Engenheiro Luciano Cavalcante - DDD 85","Ontem, 16:23",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-1-5-aut-2017-1027626435,2022-05-04,,ce,
1002815687,VW Voyage Confortline MSI 1.6 16V 2019 Flex Automático,56.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 65.890,"Fortaleza, Tauape - DDD 85","Ontem, 16:22",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-voyage-confortline-msi-1-6-16v-2019-flex-automatico-1002815687,2022-05-04,,ce,
993167099,"KICKS S, 1.6, 2019 (automático)",61.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 85.900,"Fortaleza, Engenheiro Luciano Cavalcante - DDD 85","Ontem, 16:22",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kicks-s-1-6-2019-automatico-993167099,2022-05-04,,ce,
999048379,Etios Sedan XS 1.5 2016/2017,92.127 km  |  Câmbio: Manual  |  Flex  |  ,R$ 52.990,"Fortaleza, Aldeota - DDD 85","Ontem, 16:21",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/etios-sedan-xs-1-5-2016-2017-999048379,2022-05-04,,ce,
1021655081,Sandero Stepway 1.6 Flex apenas 8.000 km,7.936 km  |  Câmbio: Manual  |  Flex  |  ,R$ 63.990,"Fortaleza, Fátima - DDD 85","Ontem, 16:21",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-1-6-flex-apenas-8-000-km-1021655081,2022-05-04,,ce,
1021964290,Ford ka 1.5 se sedan 2019,50.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 54.900,"Fortaleza, Meireles - DDD 85","Ontem, 16:21",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-1-5-se-sedan-2019-1021964290,2022-05-04,,ce,
1027625237,Versa sl 1.6,90.000 km  |  ,R$ 26.000,"Fortaleza, Parque Manibura - DDD 85","Ontem, 16:21",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/versa-sl-1-6-1027625237,2022-05-04,,ce,
1016602626,Sandero Stepway SCE 1.6 Flex,58.503 km  |  Câmbio: Manual  |  Flex  |  ,R$ 50.000,Barbalha - DDD 88,"Ontem, 16:20",https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/sandero-stepway-sce-1-6-flex-1016602626,2022-05-04,,ce,
1007138381,Onix joy 2018/2019 ,37.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 52.500,"Fortaleza, Manoel Dias Branco - DDD 85","Ontem, 16:20",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-2018-2019-1007138381,2022-05-04,,ce,
1027624680,HB20s 1.6 2014 MANUAL,86.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 50.000,"Iguatu, Jardim Oásis - DDD 88","Ontem, 16:20",https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/hb20s-1-6-2014-manual-1027624680,2022-05-04,,ce,
983277043,Hilux Sw4 Srx 7 lugares diesel 2020,24.253 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 349.450,"Fortaleza, Guararapes - DDD 85","Ontem, 16:19",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-srx-7-lugares-diesel-2020-983277043,2022-05-04,,ce,
1019658322,Onix Joy Flex 2018/2018 Completo ,38.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 51.990,"Fortaleza, Cambeba - DDD 85","Ontem, 16:19",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-joy-flex-2018-2018-completo-1019658322,2022-05-04,,ce,
1027623873,S10 H. Country 2.8 2015/2016 Automatico ,188.500 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 165.900,"Fortaleza, Messejana - DDD 85","Ontem, 16:18",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-h-country-2-8-2015-2016-automatico-1027623873,2022-05-04,,ce,
1027623641,Onix LT 1.0 2022 -3mil rodados,3.000 km  |  Câmbio: Manual  |  Flex  |  ,,"Fortaleza, Monte Castelo - DDD 85","Ontem, 16:18",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-2022-3mil-rodados-1027623641,2022-05-04,,ce,
1027623441,Civic EX 21/21,10.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 131.000,"Juazeiro do Norte, Lagoa Seca - DDD 88","Ontem, 16:17",https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/civic-ex-21-21-1027623441,2022-05-04,,ce,
1027623158,CRUZE 2019/2019 1.4 TURBO LT 16V FLEX 4P AUTOMÁTICO,60.199 km  |  Câmbio: Automático  |  Flex  |  ,R$ 90.790,"Juazeiro do Norte, São José - DDD 88","Ontem, 16:17",https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/cruze-2019-2019-1-4-turbo-lt-16v-flex-4p-automatico-1027623158,2022-05-04,,ce,
1027623160,CAPTUR 2019/2020 2.0 16V HI-FLEX INTENSE AUTOMÁTICO,56.904 km  |  Câmbio: Automático  |  Flex  |  ,R$ 82.390,"Juazeiro do Norte, São José - DDD 88","Ontem, 16:17",https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/captur-2019-2020-2-0-16v-hi-flex-intense-automatico-1027623160,2022-05-04,,ce,
958231437,Mitsubishi pajero full HPE 2012 ,230.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 129.909,"Fortaleza, Dionisio Torres - DDD 85","Ontem, 16:16",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-pajero-full-hpe-2012-958231437,2022-05-04,,ce,
877411830,duster iconic aut 2022/2023,0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 126.990,"Fortaleza, Papicu - DDD 85","Ontem, 16:16",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/duster-iconic-aut-2022-2023-877411830,2022-05-04,,ce,
1027622829,Fiat Palio ELX 1.8 2010 Completo ,98.000 km  |  Câmbio: Manual  |  ,R$ 26.500,"Fortaleza, Demócrito Rocha - DDD 85","Ontem, 16:16",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-elx-1-8-2010-completo-1027622829,2022-05-04,,ce,
1026074873,Aluguel para aplicativo com GNV,100.000 km  |  Câmbio: Manual  |  Gás Natural  |  ,,"Fortaleza, Sapiranga-Coité - DDD 85","Ontem, 16:16",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/aluguel-para-aplicativo-com-gnv-1026074873,2022-05-04,,ce,
1023462154,GM CHEVROLET ONIX PREMIER TURBO 2020/2020 APENAS 17.000 KM ESTADO DE ZERO ,17.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.900,"Fortaleza, Aldeota - DDD 85","Ontem, 16:15",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-chevrolet-onix-premier-turbo-2020-2020-apenas-17-000-km-estado-de-zero-1023462154,2022-05-04,,ce,
1027621898,Santa Fe GLS 2.7 v6 4x4 Tiptronic 2010 7 lugares,165.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 49.900,"Fortaleza, Engenheiro Luciano Cavalcante - DDD 85","Ontem, 16:15",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/santa-fe-gls-2-7-v6-4x4-tiptronic-2010-7-lugares-1027621898,2022-05-04,,ce,
1027621779,Corcel 2 ,10.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 3.000,Trairi - DDD 85,"Ontem, 16:14",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corcel-2-1027621779,2022-05-04,,ce,
1027621340,Onix LT 1.0 2017 Completo My Link,63.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 49.800,"Fortaleza, Edson Queiroz - DDD 85","Ontem, 16:13",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-0-2017-completo-my-link-1027621340,2022-05-04,,ce,
999422122,RENAULT  KWID 1.0 2018,55.200 km  |  Câmbio: Manual  |  Flex  |  ,R$ 42.500,"Fortaleza, Benfica - DDD 85","Ontem, 16:13",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-1-0-2018-999422122,2022-05-04,,ce,
1027620723,Cintroen C3,7.000 km  |  Câmbio: Semi-Automático  |  Flex  |  ,R$ 12.000,Independência - DDD 88,"Ontem, 16:12",https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/cintroen-c3-1027620723,2022-05-04,,ce,
1027620676,Polo ,82.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 15.500,"Maracanaú, Pajuçara - DDD 85","Ontem, 16:12",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-1027620676,2022-05-04,,ce,
1027620644,S10 LS 2.8 4X4 2018/2019 Manual,71.153 km  |  Câmbio: Manual  |  Flex  |  ,R$ 162.900,"Fortaleza, Messejana - DDD 85","Ontem, 16:12",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/s10-ls-2-8-4x4-2018-2019-manual-1027620644,2022-05-04,,ce,
1026497442,HYUNDAI HB20S 1.6 PREMIUM AUTOMÁTICO 2015,68.456 km  |  Câmbio: Automático  |  Flex  |  ,R$ 55.900,"Fortaleza, Eng Luciano Cavalcante - DDD 85","Ontem, 16:12",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-6-premium-automatico-2015-1026497442,2022-05-04,,ce,
1026809882,Etios Hatch XS 1.5 Mec. 2017 Completo ,57.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 53.900,"Fortaleza, Jardim América - DDD 85","Ontem, 16:12",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/etios-hatch-xs-1-5-mec-2017-completo-1026809882,2022-05-04,,ce,
1026225270,Corolla xei 2016 2.0 Flex ,890.008 km  |  Câmbio: Automático  |  Flex  |  ,R$ 86.900,"Fortaleza, Mondubim - DDD 85","Ontem, 16:12",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2016-2-0-flex-1026225270,2022-05-04,,ce,
1017907139,Tracker 2018 Branco 1.4 LT Turbo ,75.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 86.900,"Fortaleza, Mondubim - DDD 85","Ontem, 16:12",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-2018-branco-1-4-lt-turbo-1017907139,2022-05-04,,ce,
1018364047,Troller T4 Connect 2021/2021,9.000 km  |  Câmbio: Automático  |  Diesel  |  ,,"Fortaleza, Amadeu Furtado - DDD 85","Ontem, 16:12",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troller-t4-connect-2021-2021-1018364047,2022-05-04,,ce,
1026330207,Volkswagen Polo 1.6 MSI Flex 16V 5p,33.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 75.900,"Fortaleza, Salinas - DDD 85","Ontem, 16:12",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-1-6-msi-flex-16v-5p-1026330207,2022-05-04,,ce,
997945928,Argo Drive FireFly 2020,21.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 63.990,"Fortaleza, Parque Manibura - DDD 85","Ontem, 16:11",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/argo-drive-firefly-2020-997945928,2022-05-04,,ce,
1024128028,Kwid intense ,43.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 48.000,"Fortaleza, Papicu - DDD 85","Ontem, 16:11",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-intense-1024128028,2022-05-04,,ce,
1025592160,"Corolla XEI 2021/2022 0km, Pronta Entrega, Faturado na Newland, Automático",0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 152.900,"Fortaleza, São Gerardo - DDD 85","Ontem, 16:09",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corolla-xei-2021-2022-0km-pronta-entrega-faturado-na-newland-automatico-1025592160,2022-05-04,,ce,
1016869050,"C4 Lounge , Ano: 2018, Km: 81000",81.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 64.900,"Fortaleza, Engenheiro Luciano Cavalcante - DDD 85","Ontem, 16:08",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/c4-lounge-ano-2018-km-81000-1016869050,2022-05-04,,ce,
1027617546,Hilux 2014 SRV 4x4,158.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 152.900,"Fortaleza, Rodolfo Teófilo - DDD 85","Ontem, 16:06",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-2014-srv-4x4-1027617546,2022-05-04,,ce,
1027617518,208 2019/2020 1.2 ACTIVE 12V FLEX 4P MANUAL,50.794 km  |  Câmbio: Manual  |  Flex  |  ,R$ 54.590,"Juazeiro do Norte, São José - DDD 88","Ontem, 16:06",https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/208-2019-2020-1-2-active-12v-flex-4p-manual-1027617518,2022-05-04,,ce,
1027617453,TR 4,79 km  |  Câmbio: Automático  |  Flex  |  ,R$ 50.000,"Fortaleza, Conjunto Ceará I - DDD 85","Ontem, 16:06",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tr-4-1027617453,2022-05-04,,ce,
1027617411,Vendo Gol 1.0 Semi novo,100.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 35.500,"Maracanaú, Jereissati II - DDD 85","Ontem, 16:06",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-gol-1-0-semi-novo-1027617411,2022-05-04,,ce,
1027617208,Prisma LTZ 1.4 Aut. 2014,100 km  |  Câmbio: Automático  |  Flex  |  ,R$ 53.900,"Fortaleza, Engenheiro Luciano Cavalcante - DDD 85","Ontem, 16:06",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-ltz-1-4-aut-2014-1027617208,2022-05-04,,ce,
952119457,Hyundai HB20 Sense,60.011 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 59.900,"Fortaleza, Centro - DDD 85","Ontem, 16:06",https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-sense-952119457,2022-05-04,,ce,
