ID,TITULO,INFOS,VALOR,LOCAL,DATA_ANUNCIO,LINK,DATA_COLETA_METADADOS,DATA_COLETA_COMPLETA,UF,Ano
1025003617,Mitsubishi Pajero Dakar HPE 4P,229.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 128.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-pajero-dakar-hpe-4p-1025003617,2022-05-04,,df,2013
957950728,Quadriciclo ATV Ventura M550 L | Lançamento Pronta Entrega,0 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 64.990,"Brasília, Setor de Habitações Individuais Sul - DDD 61","Hoje, 10:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/quadriciclo-atv-ventura-m550-l-lancamento-pronta-entrega-957950728,2022-05-04,,df,2021
995731876,"Nissan Sentra SV 2015 Automático Novinho ( À vista, Analisamos Trocas, Financio ) ",118.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 51.890,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-sentra-sv-2015-automatico-novinho--vista-analisamos-trocas-financio-995731876,2022-05-04,,df,2015
1027939188,Van fiat ducato cargo 2.3 diesel 18/18,112.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 144.000,"Brasília, Samambaia Sul (Samambaia) - DDD 61","Hoje, 10:10",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/van-fiat-ducato-cargo-2-3-diesel-18-18-1027939188,2022-05-04,,df,2018
943661981,IX35 GLS Automática 2015 ,111.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 76.900,"Brasília, Taguatinga Norte (Taguatinga) - DDD 61","Hoje, 10:09",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ix35-gls-automatica-2015-943661981,2022-05-04,,df,2015
1027939037,Gol g5 2010 trend 1.0 ,89.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 22.000,"Brasília, Recanto das Emas - DDD 61","Hoje, 10:09",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-2010-trend-1-0-1027939037,2022-05-04,,df,2010
986072274,Ford Fiesta 1.5 2015,83.709 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 40.000,"Brasília, Asa Norte - DDD 61","Hoje, 10:08",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-1-5-2015-986072274,2022-05-04,,df,2015
1027938421,Vendo eco esport ,280.622 km  |  Câmbio: Manual  |  Flex  |  ,R$ 23.000,"Brasília, Ceilândia Norte (Ceilândia) - DDD 61","Hoje, 10:08",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-eco-esport-1027938421,2022-05-04,,df,2006
1026805097,VW/FOX XTREME 1.6 2020/2021,21.500 km  |  Câmbio: Manual  |  Flex  |  ,R$ 66.500,"Brasília, Quadras Econômicas Lúcio Costa (Guará) - DDD 61","Hoje, 10:07",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-fox-xtreme-1-6-2020-2021-1026805097,2022-05-04,,df,2021
1025813512,CHEVROLET SPIN 1.8 PREMIER 8V FLEX 4P AUTOMÁTICO,35.400 km  |  Câmbio: Automático  |  Flex  |  ,R$ 104.990,"Brasília, Setor Militar Urbano - DDD 61","Hoje, 10:07",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-spin-1-8-premier-8v-flex-4p-automatico-1025813512,2022-05-04,,df,2021
993090557,Jeep Renegade 1.8 (Aut) (Flex),57.338 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:07",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-1-8-aut-flex-993090557,2022-05-04,,df,2019
1026196938,Nissan Kicks 19/19 CVT Novinho,60.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 94.000,"Brasília, Setor Sudoeste - DDD 61","Hoje, 10:07",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-19-19-cvt-novinho-1026196938,2022-05-04,,df,2019
1014873482,Pajero Full diesel completa ,160.000 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 220.000,"Brasília, Setor Habitacional Jardim Botânico - DDD 61","Hoje, 10:07",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-full-diesel-completa-1014873482,2022-05-04,,df,2017
1021316634,Gol G5 1.6  2010/2011,209.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 27.300,"Brasília, Núcleo Rural Vargem Bonita (Park Way) - DDD 61","Hoje, 10:05",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g5-1-6-2010-2011-1021316634,2022-05-04,,df,2011
960760966,ETIOS 2019/2020 1.5 X PLUS SEDAN 16V FLEX 4P AUTOMÁTICO,59.442 km  |  Câmbio: Automático  |  Flex  |  ,R$ 70.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:05",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/etios-2019-2020-1-5-x-plus-sedan-16v-flex-4p-automatico-960760966,2022-05-04,,df,2020
1027936326,Pálio 2013/13 básico R$ 24.000 mil,140.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 23.000,"Brasília, Guará II - DDD 61","Hoje, 10:05",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-2013-13-basico-r-24-000-mil-1027936326,2022-05-04,,df,2013
1027935798,HONDA CIVIC LXL FLEX 2011,78.186 km  |  Câmbio: Manual  |  Flex  |  ,R$ 51.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:04",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-lxl-flex-2011-1027935798,2022-05-04,,df,
1027935803,KIA PICANTO EX3 1.0L 2011,109.311 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 31.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:04",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kia-picanto-ex3-1-0l-2011-1027935803,2022-05-04,,df,2011
1027935775,FORD FIESTA HA 1.6L TI A 2015,300 km  |  Câmbio: Manual  |  Flex  |  ,R$ 0,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:04",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-fiesta-ha-1-6l-ti-a-2015-1027935775,2022-05-04,,df,2015
993351579,Malibu 2010/2010,165.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 33.500,"Brasília, Norte (Águas Claras) - DDD 61","Hoje, 10:04",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/malibu-2010-2010-993351579,2022-05-04,,df,2010
1013930858,HYUNDAI AZERA SEDAN GLS 3.3 V.6 4P 2009,207.521 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 39.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:03",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-azera-sedan-gls-3-3-v-6-4p-2009-1013930858,2022-05-04,,df,2009
1027935342, VENDO FIESTA 2003 1.0 BARATO,10.000.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 11.700,"Brasília, Setor Oeste (Sobradinho II) - DDD 61","Hoje, 10:03",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiesta-2003-1-0-barato-1027935342,2022-05-04,,df,2003
1027935287,TOYOTA COROLLA XEI 2.0 FLEX 16V AUT. 2020,19.722 km  |  Câmbio: Automático  |  Flex  |  ,R$ 135.990,"Brasília, Taguatinga Sul (Taguatinga) - DDD 61","Hoje, 10:03",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2-0-flex-16v-aut-2020-1027935287,2022-05-04,,df,2020
1001453930,HONDA HR-V EX 2017/2017,79.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 91.500,"Brasília, Norte (Águas Claras) - DDD 61","Hoje, 10:03",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-hr-v-ex-2017-2017-1001453930,2022-05-04,,df,2017
1027934951,Pulse Drive Turbo 22/22,2.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 110.000,"Brasília, Guará I - DDD 61","Hoje, 10:03",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pulse-drive-turbo-22-22-1027934951,2022-05-04,,df,2022
946763105,HONDA WR-V 1.5 16V FLEXONE EX CVT,52.870 km  |  Câmbio: Automático  |  Flex  |  ,R$ 81.799,"Brasília, Setor de Habitações Individuais Sul - DDD 61","Hoje, 10:02",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-wr-v-1-5-16v-flexone-ex-cvt-946763105,2022-05-04,,df,2018
1027934419,Saveiro 1.6 Mi CS 8V Flex Manual 14/15,68.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 39.900,"Brasília, Samambaia Sul (Samambaia) - DDD 61","Hoje, 10:02",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-1-6-mi-cs-8v-flex-manual-14-15-1027934419,2022-05-04,,df,2015
982555553,Veículos ,400.000 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 11.000,"Brasília, Setor de Indústrias Bernardo Sayão (Núcleo Bandeirante) - DDD 61","Hoje, 10:02",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/veiculos-982555553,2022-05-04,,df,2005
1027934240,Mercedes SLK 200 1.8 16V KOMPRESSOR 5P,91.618 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 128.990,"Brasília, Asa Sul - DDD 61","Hoje, 10:02",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mercedes-slk-200-1-8-16v-kompressor-5p-1027934240,2022-05-04,,df,2009
1027933731,PEUGEOT 207 2011/2012 1.4 XR 8V FLEX 4P MANUAL,124.297 km  |  Câmbio: Manual  |  Flex  |  ,R$ 23.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:01",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-207-2011-2012-1-4-xr-8v-flex-4p-manual-1027933731,2022-05-04,,df,2012
1010334099,Fiat Grand Siena Attractive 1.4,85.200 km  |  Câmbio: Manual  |  Flex  |  ,R$ 56.900,"Brasília, Ceilândia Norte (Ceilândia) - DDD 61","Hoje, 10:01",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-grand-siena-attractive-1-4-1010334099,2022-05-04,,df,2019
1025134702,Vê gol G5 2011 1.0 lindo celta Palio uno Punto Siena ,1.200.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 24.990,"Brasília, Santa Maria - DDD 61","Hoje, 10:01",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ve-gol-g5-2011-1-0-lindo-celta-palio-uno-punto-siena-1025134702,2022-05-04,,df,2011
1021064164,MITSUBISHI ASX 2.0 16V 160cv Gasolina Manual 2014,186.654 km  |  Câmbio: Manual  |  Gasolina  |  ,R$ 63.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:00",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mitsubishi-asx-2-0-16v-160cv-gasolina-manual-2014-1021064164,2022-05-04,,df,2014
988951414,A3 2020/2020 1.4 TFSI GASOLINA SPORTBACK PRESTIGE PLUS S-TRONIC,17.850 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 173.000,"Brasília, Área Octogonal - DDD 61","Hoje, 10:00",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/a3-2020-2020-1-4-tfsi-gasolina-sportback-prestige-plus-s-tronic-988951414,2022-05-04,,df,
958973737,ETIOS XS 2018 AUTOMÁTICO ,87.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 62.900,"Brasília, Alto da Boa Vista (Sobradinho) - DDD 61","Hoje, 10:00",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/etios-xs-2018-automatico-958973737,2022-05-04,,df,2018
1001332265,CHEVROLET TRACKER 1.8 MPFI LTZ 4X2 16V FLEX 4P AUTOMÁTICO,80.682 km  |  Câmbio: Automático  |  Flex  |  ,R$ 75.900,"Brasília, Asa Norte - DDD 61","Hoje, 10:00",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-1-8-mpfi-ltz-4x2-16v-flex-4p-automatico-1001332265,2022-05-04,,df,2015
978607216,FIAT MOBI LIKE 1.0 FLEX 4P 2021,26.600 km  |  Câmbio: Manual  |  Flex  |  ,R$ 55.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 10:00",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-like-1-0-flex-4p-2021-978607216,2022-05-04,,df,2021
1019371056,VOLKSWAGEN POLO 2014/2014 1.6 MI 8V FLEX 4P MANUAL,161.822 km  |  Câmbio: Manual  |  Flex  |  ,R$ 39.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 09:59",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-2014-2014-1-6-mi-8v-flex-4p-manual-1019371056,2022-05-04,,df,2014
977800724,Nissan Versa Advance 1.6 (Flex) (Aut),0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 99.900,"Brasília, Setor de Postos e Motéis Norte (Lago Norte) - DDD 61","Hoje, 09:59",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-versa-advance-1-6-flex-aut-977800724,2022-05-04,,df,2022
1024599501,Nissan Kicks 1.6 Active (Aut) (Flex) (PCD),0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 124.290,"Brasília, Setor de Postos e Motéis Norte (Lago Norte) - DDD 61","Hoje, 09:59",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-1-6-active-aut-flex-pcd-1024599501,2022-05-04,,df,2022
1027931474,Hyundai  / Hb20 Confort 1.0 Flex Completo  2015/15 ... Só de Brasília ,104.962 km  |  Câmbio: Manual  |  Flex  |  ,R$ 48.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-confort-1-0-flex-completo-2015-15--so-de-brasilia-1027931474,2022-05-04,,df,2015
1025362997,Frontier 4x4 Attack,202.000 km  |  Câmbio: Manual  |  Diesel  |  ,R$ 193.500,"Brasília, Norte (Águas Claras) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/frontier-4x4-attack-1025362997,2022-05-04,,df,2013
1025362974,Vendo veículo Fiat Siena EL ano 2013 motor 1.0 e completo. só DF.,173 km  |  Câmbio: Manual  |  Flex  |  ,R$ 31.500,"Brasília, Ceilândia Norte (Ceilândia) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-veiculo-fiat-siena-el-ano-2013-motor-1-0-e-completo-so-df-1025362974,2022-05-04,,df,2013
1025362268,Polo Tsi Confortline 18/18,73.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 72.300,"Brasília, Guará II - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/polo-tsi-confortline-18-18-1025362268,2022-05-04,,df,
1027931351,VW - Volkswagen Saveiro 1.6 Cross CE Flex ,176.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 62.900,"Brasília, Taguatinga Sul (Taguatinga) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-volkswagen-saveiro-1-6-cross-ce-flex-1027931351,2022-05-04,,df,2014
1027931260,Celta Spirit LT 2010/2011 Completo (-ar),235.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 22.500,"Brasília, Samambaia Norte (Samambaia) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-spirit-lt-2010-2011-completo-ar-1027931260,2022-05-04,,df,
957795387,SPIN 2019/2020 1.8 ACTIV7 8V FLEX 4P AUTOMÁTICO,50.262 km  |  Câmbio: Automático  |  Flex  |  ,R$ 88.990,"Brasília, Areal (Águas Claras) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/spin-2019-2020-1-8-activ7-8v-flex-4p-automatico-957795387,2022-05-04,,df,2020
1025908378,NISSAN SENTRA 20SV CVT,135.700 km  |  Câmbio: Automático  |  Flex  |  ,R$ 82.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-sentra-20sv-cvt-1025908378,2022-05-04,,df,2018
1008644460,Chevrolet Tracker Premier 1.4 Turbo (Aut) (Flex),42.413 km  |  Câmbio: Manual  |  Flex  |  ,R$ 91.800,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-tracker-premier-1-4-turbo-aut-flex-1008644460,2022-05-04,,df,2018
1022169435,Fiat Mobi Like 1.0 (Flex),7.700 km  |  Câmbio: Manual  |  Flex  |  ,R$ 62.900,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-like-1-0-flex-1022169435,2022-05-04,,df,2022
985252252,HYUNDAI IX35 GLS 2.0 16V FLEX AUT.,107.400 km  |  Câmbio: Automático  |  Flex  |  ,R$ 79.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-ix35-gls-2-0-16v-flex-aut-985252252,2022-05-04,,df,2015
1012380540,T-CROSS 2019/2020 1.4 250 TSI TOTAL FLEX HIGHLINE AUTOMÁTICO,57.817 km  |  Câmbio: Automático  |  Flex  |  ,R$ 115.180,"Brasília, Areal (Águas Claras) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/t-cross-2019-2020-1-4-250-tsi-total-flex-highline-automatico-1012380540,2022-05-04,,df,2020
1012344332,LOGAN 2019/2020 1.6 16V SCE FLEX ZEN MANUAL,57.265 km  |  Câmbio: Manual  |  Flex  |  ,R$ 60.700,"Brasília, Areal (Águas Claras) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/logan-2019-2020-1-6-16v-sce-flex-zen-manual-1012344332,2022-05-04,,df,2020
1027930696,Fiat mobi ,135.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 44.900,"Brasília, Setor Sudoeste - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-mobi-1027930696,2022-05-04,,df,2019
1027930698,Honda acord EX94 automático teto solar ,1.111 km  |  Câmbio: Automático  |  ,R$ 13.900,"Brasília, Qtas Amanhecer Iii - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-acord-ex94-automatico-teto-solar-1027930698,2022-05-04,,df,1994
1027930674,Toyota corolla 2015 gli 1.8 cvt,118.738 km  |  Câmbio: Automático  |  Flex  |  ,R$ 79.990,"Brasília, Taguatinga Sul (Taguatinga) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-2015-gli-1-8-cvt-1027930674,2022-05-04,,df,2015
1013939535,Tracker 1.2 Premier Turbo Automático 2021,20.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 134.800,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 09:58",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-1-2-premier-turbo-automatico-2021-1013939535,2022-05-04,,df,2021
1027930631,"Uno 1.0 flex unico dono, revisado e alinhado, veiculo impecável.",112.596 km  |  Câmbio: Manual  |  Flex  |  ,R$ 13.490,"Brasília, Samambaia Norte (Samambaia) - DDD 61","Hoje, 09:57",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-1-0-flex-unico-dono-revisado-e-alinhado-veiculo-impecavel-1027930631,2022-05-04,,df,2011
1027930482,Celta VHC 1.0,81.300 km  |  Câmbio: Manual  |  Flex  |  ,R$ 13.500,"Brasília, Ceilândia Centro (Ceilândia) - DDD 61","Hoje, 09:57",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-vhc-1-0-1027930482,2022-05-04,,df,2010
1026543961,Hb20 sedan  Diamond Plus 2020/2020 top,30.922 km  |  Câmbio: Automático  |  Flex  |  ,R$ 89.900,"Brasília, Taguatinga Norte (Taguatinga) - DDD 61","Hoje, 09:57",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-sedan-diamond-plus-2020-2020-top-1026543961,2022-05-04,,df,2020
1027930099,Sandero 13/14 1.0 completo revisado.,235.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 26.900,"Brasília, Taguatinga Norte (Taguatinga) - DDD 61","Hoje, 09:56",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-13-14-1-0-completo-revisado-1027930099,2022-05-04,,df,2014
1024489557,Fiat Toro Ranch 2.0 TDI 4x4 (Aut),0 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 203.900,"Brasília, Setor Industrial (Gama) - DDD 61","Hoje, 09:55",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-ranch-2-0-tdi-4x4-aut-1024489557,2022-05-04,,df,2022
988435217,Fiat Toro Ultra 2.0 TDI 4x4 (Aut),0 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 206.900,"Brasília, Setor Industrial (Gama) - DDD 61","Hoje, 09:55",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-toro-ultra-2-0-tdi-4x4-aut-988435217,2022-05-04,,df,2022
1014098258,Fiat Argo Drive 1.0 (Flex),0 km  |  Câmbio: Manual  |  Flex  |  ,R$ 77.480,"Brasília, Setor Industrial (Gama) - DDD 61","Hoje, 09:55",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-drive-1-0-flex-1014098258,2022-05-04,,df,2022
1025939288,HONDA CIVIC 2.0 16V FLEXONE SPORT 4P CVT,87.000 km  |  Câmbio: Automático  |  Flex  |  ,R$ 110.990,"Brasília, Setor de Postos e Motéis Sul (Núcleo Bandeirante) - DDD 61","Hoje, 09:54",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2-0-16v-flexone-sport-4p-cvt-1025939288,2022-05-04,,df,2017
1026792347,Kwid 2019 zen,39.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 42.000,"Brasília, Taguatinga Sul (Taguatinga) - DDD 61","Hoje, 09:54",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-2019-zen-1026792347,2022-05-04,,df,2019
1022740408,Fiat Strada Adventure 1.8 16V (Flex) (Cabine Estendida),164.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 45.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 09:53",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-adventure-1-8-16v-flex-cabine-estendida-1022740408,2022-05-04,,df,2012
1027928717,Oportunidade! Pajero Full 3.2 hpe 4x4 Diesel 2006,0 km  |  Câmbio: Automático  |  Diesel  |  ,R$ 62.900,"Brasília, Sobradinho - DDD 61","Hoje, 09:53",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/oportunidade-pajero-full-3-2-hpe-4x4-diesel-2006-1027928717,2022-05-04,,df,2006
1013534123,Hyundai I30 2.0 MPI 16v Gasolina 4p Automático SÓ  VENDA,175.000 km  |  Câmbio: Automático  |  Gasolina  |  ,R$ 37.900,"Brasília, Jardins Mangueiral (Jardim Botânico) - DDD 61","Hoje, 09:52",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-i30-2-0-mpi-16v-gasolina-4p-automatico-so-venda-1013534123,2022-05-04,,df,2010
1027928426,Vendo Fiorino baú,35.000 km  |  Câmbio: Manual  |  Flex  |  ,R$ 35.000,"Brasília, Metropolitana (Núcleo Bandeirante) - DDD 61","Hoje, 09:52",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiorino-bau-1027928426,2022-05-04,,df,2007
1027928387,"Mobi 1.0 flex completo unico dono, revisado e alinhado, carro em perfeito estado.",41.069 km  |  Câmbio: Manual  |  Flex  |  ,R$ 27.900,"Brasília, Samambaia Norte (Samambaia) - DDD 61","Hoje, 09:52",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/mobi-1-0-flex-completo-unico-dono-revisado-e-alinhado-carro-em-perfeito-estado-1027928387,2022-05-04,,df,2017
917458730,Nova Captur intense tse 1.3 turbo,0 km  |  Câmbio: Automático  |  Flex  |  ,R$ 125.990,"Brasília, Zona Industrial (Guará) - DDD 61","Hoje, 09:52",https://df.olx.com.br/distrito-federal-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nova-captur-intense-tse-1-3-turbo-917458730,2022-05-04,,df,2022
